unique_id,soil_ph,soil_organic_carbon_gkg,soil_nitrogen_gkg,soil_clay_pct,soil_sand_pct,soil_cec_cmolkg,soil_bulk_density_gcm3
bef844d7,5.7,15.444646771097048,1.4351296512898744,40.0,37.0,12.463738035001692,1.27
bf18b4a0,5.7,15.444646771097048,1.3396468519259908,41.0,37.0,10.0231763806416,1.16
bf442de7,5.5,23.532530197109352,2.6692966676192444,40.0,44.0,19.085536923187668,1.13
bf5daeb4,5.8,15.444646771097048,1.2704998375324057,39.0,36.0,11.182493960703471,1.32
bf5dc5c0,5.7,12.463738035001692,1.0959355144943643,40.0,38.0,12.463738035001692,1.33
bf644272,5.5,17.17414536944306,1.801065834699079,42.0,35.0,12.463738035001692,1.15
bf6f0e17,5.6,13.879731724872835,1.2479079866764715,43.0,35.0,8.974182454814718,1.16
bf7652b9,5.6,8.974182454814718,0.9738777322304476,37.0,35.0,8.974182454814718,1.29
bf825070,5.4,12.463738035001692,1.4108997064172095,40.0,35.0,8.974182454814718,1.26
bf82be5d,5.3,17.17414536944306,2.0648542032930024,42.0,36.0,12.463738035001692,1.17
bfa33e41,5.8,13.879731724872835,1.3869108535242765,40.0,38.0,12.463738035001692,1.31
c003036f,6.1,12.463738035001692,1.0959355144943643,35.0,40.0,12.463738035001692,1.34
c003ffd2,6.0,12.463738035001692,1.2479079866764715,39.0,40.0,11.182493960703471,1.27
c007899c,5.5,21.19795128144164,2.1267683651861558,45.0,26.0,12.463738035001692,1.07
c00f1335,5.5,11.182493960703471,1.0339912586467506,40.0,38.0,8.974182454814718,1.33
c0122bd3,5.5,13.879731724872835,1.4108997064172095,42.0,33.0,10.0231763806416,1.26
c01b4d1e,5.6,11.182493960703471,1.0137527074704766,38.0,34.0,8.974182454814718,1.31
c02cdff9,5.7,11.182493960703471,1.1382762204968184,37.0,42.0,11.182493960703471,1.33
c02e191a,5.9,12.463738035001692,1.203396426255937,31.0,49.0,10.0231763806416,1.2
c0625ad2,5.2,15.444646771097048,1.7731947639642978,43.0,26.0,11.182493960703471,1.17
c065291f,5.6,12.463738035001692,1.0750806076741224,38.0,33.0,8.974182454814718,1.32
c065e96d,5.5,17.17414536944306,2.1267683651861558,49.0,34.0,12.463738035001692,1.12
c0749847,5.6,13.879731724872835,1.3396468519259908,40.0,37.0,8.974182454814718,1.14
c0891221,5.6,11.182493960703471,1.0750806076741224,39.0,33.0,8.974182454814718,1.29
c08d8ca8,5.6,15.444646771097048,1.2933187402641826,44.0,29.0,8.974182454814718,1.19
c09553ac,5.6,12.463738035001692,1.0959355144943643,40.0,38.0,8.974182454814718,1.3
c0aea73a,5.3,17.17414536944306,2.034358394435676,43.0,30.0,12.463738035001692,1.21
c0f903d9,6.0,12.463738035001692,1.0750806076741224,40.0,37.0,10.0231763806416,1.36
c10b60bd,5.5,11.182493960703471,1.0544332106438876,39.0,34.0,8.974182454814718,1.29
c11b6d0b,5.4,21.19795128144164,2.4212295362896734,43.0,32.0,11.182493960703471,1.13
c1247ea8,5.5,10.0231763806416,0.9155408290138962,39.0,35.0,8.025013499434122,1.34
c1253897,5.6,11.182493960703471,1.0339912586467506,40.0,38.0,8.025013499434122,1.29
c13c1e04,5.5,21.19795128144164,2.4556134647626755,46.0,27.0,13.879731724872835,1.19
c15ed9cf,5.4,21.19795128144164,2.4556134647626755,43.0,30.0,15.444646771097048,1.2
c170ae63,5.5,11.182493960703471,1.0137527074704766,43.0,30.0,8.974182454814718,1.35
c17429b2,5.4,19.085536923187668,1.9742740725630656,44.0,28.0,13.879731724872835,1.15
c174b366,5.7,19.085536923187668,1.6644562419294169,40.0,32.0,12.463738035001692,1.27
c19cc7e8,5.4,15.444646771097048,1.6379444593541526,45.0,31.0,11.182493960703471,1.21
c1ada7fc,5.6,15.444646771097048,1.3869108535242765,41.0,37.0,8.974182454814718,1.18
c1b0b7e1,5.8,12.463738035001692,1.2479079866764715,39.0,40.0,10.0231763806416,1.18
c1b46c4c,5.5,19.085536923187668,1.944679551065524,47.0,38.0,12.463738035001692,1.13
c1b4fa26,5.9,10.0231763806416,0.9542373206359396,39.0,43.0,10.0231763806416,1.32
c1d24051,5.4,15.444646771097048,1.7456010150169163,47.0,35.0,11.182493960703471,1.15
c1dc7096,5.6,15.444646771097048,1.45960311115695,42.0,37.0,11.182493960703471,1.19
c1e10db5,5.8,13.879731724872835,1.6644562419294169,33.0,37.0,13.879731724872835,1.22
c1ea7e23,5.3,15.444646771097048,1.0959355144943643,42.0,33.0,8.025013499434122,1.23
c212741d,6.3,11.182493960703471,1.0339912586467506,30.0,47.0,11.182493960703471,1.23
c212d084,5.6,13.879731724872835,1.3396468519259908,40.0,37.0,8.974182454814718,1.14
c22d1fc8,5.4,21.19795128144164,2.2543742028896707,46.0,36.0,13.879731724872835,1.13
c23b4aaa,5.6,10.0231763806416,0.9937155332430824,39.0,40.0,8.025013499434122,1.27
c24cc53b,5.5,12.463738035001692,1.1597662537849152,43.0,30.0,10.0231763806416,1.23
c254b8b2,6.0,11.182493960703471,1.2704998375324057,30.0,53.0,8.974182454814718,1.21
c2641b5a,6.0,10.0231763806416,0.8964808793049515,35.0,44.0,10.0231763806416,1.27
c26984ee,5.4,13.879731724872835,1.203396426255937,42.0,34.0,10.0231763806416,1.3
c29062f3,5.6,19.085536923187668,1.9742740725630656,47.0,28.0,12.463738035001692,1.15
c29f1c6e,5.5,11.182493960703471,1.181472265498201,41.0,34.0,8.974182454814718,1.35
c2bf22d4,5.5,17.17414536944306,1.6379444593541526,43.0,33.0,13.879731724872835,1.17
c316446e,5.7,13.879731724872835,1.3163669767810915,37.0,37.0,12.463738035001692,1.29
c31ca3a2,5.5,13.879731724872835,1.1597662537849152,41.0,33.0,11.182493960703471,1.28
c3224c0d,5.6,13.879731724872835,1.0544332106438876,40.0,31.0,8.974182454814718,1.18
c338f488,5.8,13.879731724872835,1.181472265498201,38.0,40.0,12.463738035001692,1.17
c34f27bb,5.6,11.182493960703471,1.0959355144943643,40.0,32.0,8.974182454814718,1.24
c34f2ee8,5.7,17.17414536944306,1.6379444593541526,43.0,28.0,13.879731724872835,1.14
c353a292,5.6,21.19795128144164,1.6379444593541526,42.0,26.0,13.879731724872835,1.23
c3633a4f,5.7,17.17414536944306,1.718281828459045,43.0,31.0,12.463738035001692,1.15
c37e8adf,5.7,15.444646771097048,1.2933187402641826,43.0,37.0,11.182493960703471,1.15
c3ac75f9,5.3,13.879731724872835,1.4108997064172095,46.0,25.0,12.463738035001692,1.23
c3ba3023,5.9,11.182493960703471,1.181472265498201,39.0,31.0,11.182493960703471,1.28
c3bea290,5.5,21.19795128144164,2.3871877336213347,44.0,29.0,12.463738035001692,1.17
c3f070ee,6.0,13.879731724872835,1.181472265498201,38.0,37.0,12.463738035001692,1.29
c3f0ae33,5.7,13.879731724872835,1.1597662537849152,35.0,39.0,11.182493960703471,1.31
c40c7c05,5.4,12.463738035001692,1.0959355144943643,41.0,36.0,10.0231763806416,1.28
c42b2db0,5.3,12.463738035001692,1.0959355144943643,43.0,31.0,8.025013499434122,1.26
c43453f9,6.3,12.463738035001692,1.1597662537849152,38.0,47.0,12.463738035001692,1.26
c43cf7ca,5.4,19.085536923187668,2.2219926385285,48.0,29.0,12.463738035001692,1.16
c452ec02,5.7,15.444646771097048,1.2933187402641826,41.0,33.0,12.463738035001692,1.19
c465e150,5.8,15.444646771097048,1.181472265498201,39.0,44.0,10.0231763806416,1.34
c4703cfb,5.3,19.085536923187668,1.691234472349262,44.0,28.0,12.463738035001692,1.15
c4823097,5.5,13.879731724872835,1.534509177617855,45.0,33.0,12.463738035001692,1.18
c48698e7,5.6,15.444646771097048,1.3163669767810915,38.0,38.0,10.0231763806416,1.22
c4cfb9f8,5.8,12.463738035001692,1.3396468519259908,39.0,40.0,12.463738035001692,1.34
c4e9416d,5.5,13.879731724872835,1.2479079866764715,41.0,36.0,8.974182454814718,1.28
c4f5ba2d,5.5,12.463738035001692,1.1170000166126748,43.0,31.0,8.974182454814718,1.3
c50f0ffe,6.0,12.463738035001692,1.225540928492468,31.0,46.0,10.0231763806416,1.22
c51234fb,6.6,12.463738035001692,1.0750806076741224,37.0,49.0,12.463738035001692,1.29
c51e5704,5.8,13.879731724872835,1.3869108535242765,41.0,34.0,12.463738035001692,1.24
c524586b,6.4,10.0231763806416,1.0137527074704766,30.0,52.0,12.463738035001692,1.35
c529f91f,5.7,15.444646771097048,1.3869108535242765,44.0,32.0,10.0231763806416,1.16
c53edec0,5.7,21.19795128144164,2.1899332761161845,42.0,34.0,17.17414536944306,1.21
c542e601,5.5,12.463738035001692,1.3396468519259908,38.0,39.0,11.182493960703471,1.25
c55648be,5.7,17.17414536944306,1.718281828459045,41.0,37.0,10.0231763806416,1.18
c57cf6bd,5.3,11.182493960703471,1.4108997064172095,39.0,32.0,8.974182454814718,1.24
c582ae97,5.5,13.879731724872835,1.585709659315846,38.0,47.0,12.463738035001692,1.19
c58b9fe3,5.8,15.444646771097048,1.3631606937057947,40.0,35.0,8.974182454814718,1.19
c592d49c,5.5,11.182493960703471,1.0339912586467506,42.0,32.0,8.025013499434122,1.26
c59d906f,5.3,12.463738035001692,1.1382762204968184,44.0,32.0,8.025013499434122,1.28
c5aa9fe1,6.0,15.444646771097048,1.3869108535242765,37.0,32.0,10.0231763806416,1.2
c5b3e27f,5.4,11.182493960703471,0.9155408290138962,37.0,42.0,8.974182454814718,1.33
c5c5e9c6,5.7,15.444646771097048,1.691234472349262,45.0,37.0,12.463738035001692,1.15
c5c8f69e,5.4,19.085536923187668,2.158192909689767,49.0,29.0,12.463738035001692,1.18
c5ccebba,5.8,13.879731724872835,1.181472265498201,40.0,31.0,8.974182454814718,1.14
c5d452dd,5.9,12.463738035001692,1.0959355144943643,30.0,50.0,10.0231763806416,1.23
c5e074f1,5.6,21.19795128144164,2.2219926385285,44.0,35.0,17.17414536944306,1.2
c5ed8e0a,5.3,15.444646771097048,1.0959355144943643,42.0,33.0,8.025013499434122,1.23
c5f653a6,6.1,8.025013499434122,0.8039884153978569,25.0,57.0,8.974182454814718,1.3
c5f8ef19,5.6,13.879731724872835,1.1382762204968184,45.0,32.0,8.974182454814718,1.2
c5f98aab,5.3,23.532530197109352,2.353484652549024,49.0,26.0,10.0231763806416,1.07
c5fa4c11,5.5,15.444646771097048,1.3396468519259908,45.0,32.0,11.182493960703471,1.14
c5fad0af,5.6,11.182493960703471,1.0750806076741224,40.0,37.0,8.025013499434122,1.27
c604f5bf,6.0,13.879731724872835,1.4351296512898744,38.0,35.0,13.879731724872835,1.26
c6072656,5.7,13.879731724872835,1.2479079866764715,38.0,39.0,12.463738035001692,1.21
c617cb61,6.1,8.974182454814718,0.9155408290138962,29.0,54.0,10.0231763806416,1.33
c62303bf,5.9,13.879731724872835,1.2704998375324057,36.0,42.0,10.0231763806416,1.24
c63e5610,5.4,10.0231763806416,1.0750806076741224,40.0,34.0,8.974182454814718,1.31
c65e9f85,5.6,13.879731724872835,1.4843225333848165,44.0,35.0,11.182493960703471,1.2
c65efbc5,5.4,13.879731724872835,1.225540928492468,44.0,29.0,8.974182454814718,1.17
c66654a3,5.5,13.879731724872835,1.2479079866764715,48.0,27.0,8.974182454814718,1.22
c66e2857,5.6,15.444646771097048,1.534509177617855,43.0,34.0,12.463738035001692,1.19
c67b3692,5.7,12.463738035001692,1.1597662537849152,39.0,33.0,8.974182454814718,1.18
c6836709,5.5,10.0231763806416,1.0137527074704766,37.0,39.0,8.974182454814718,1.34
c68b6fda,5.5,15.444646771097048,1.45960311115695,42.0,35.0,12.463738035001692,1.21
c6956080,5.7,15.444646771097048,1.2933187402641826,41.0,37.0,11.182493960703471,1.17
c696079f,5.5,21.19795128144164,2.1899332761161845,41.0,29.0,12.463738035001692,1.16
c69e33a4,5.9,12.463738035001692,1.0959355144943643,35.0,41.0,11.182493960703471,1.35
c6becb3c,5.5,13.879731724872835,1.4351296512898744,45.0,34.0,11.182493960703471,1.26
c6dc4134,,,,,,,
c70363c8,5.9,15.444646771097048,1.691234472349262,40.0,35.0,11.182493960703471,1.18
c71f4db2,5.9,11.182493960703471,0.9937155332430824,39.0,37.0,10.0231763806416,1.27
c71f74e9,5.8,13.879731724872835,1.2704998375324057,42.0,41.0,12.463738035001692,1.19
c74b4375,5.5,11.182493960703471,1.0750806076741224,44.0,33.0,8.025013499434122,1.27
c74c6a81,5.7,12.463738035001692,1.0544332106438876,44.0,36.0,10.0231763806416,1.32
c7579622,5.9,13.879731724872835,1.3869108535242765,39.0,42.0,7.166169912567652,1.27
c757b0b8,5.5,19.085536923187668,2.0648542032930024,43.0,31.0,12.463738035001692,1.17
c75d6c6d,5.2,13.879731724872835,1.4843225333848165,44.0,31.0,8.025013499434122,1.24
c7739277,5.4,12.463738035001692,1.3631606937057947,42.0,38.0,10.0231763806416,1.28
c77634f5,5.6,17.17414536944306,1.6116964734231178,43.0,27.0,11.182493960703471,1.15
c78058b2,5.8,11.182493960703471,1.0959355144943643,38.0,43.0,11.182493960703471,1.26
c788ab8d,5.6,8.974182454814718,0.8404313987816374,33.0,40.0,8.025013499434122,1.29
c7961f64,5.6,19.085536923187668,1.691234472349262,45.0,29.0,12.463738035001692,1.18
c7a22446,5.7,12.463738035001692,1.0137527074704766,40.0,38.0,8.974182454814718,1.29
c7cc8433,5.5,23.532530197109352,2.2219926385285,45.0,31.0,15.444646771097048,1.11
c7e1ba70,5.4,13.879731724872835,1.6644562419294169,40.0,35.0,10.0231763806416,1.21
c7ea4a54,5.4,32.11545195869231,2.974901627494748,37.0,33.0,15.444646771097048,1.11
c807bfb5,5.4,17.17414536944306,1.7456010150169163,44.0,36.0,10.0231763806416,1.19
c825641f,5.6,13.879731724872835,1.45960311115695,43.0,34.0,12.463738035001692,1.22
c8400d5c,5.4,11.182493960703471,1.1170000166126748,36.0,44.0,7.166169912567652,1.29
c86d099d,5.4,19.085536923187668,2.1899332761161845,47.0,28.0,13.879731724872835,1.16
c8861275,6.1,10.0231763806416,0.9738777322304476,35.0,48.0,10.0231763806416,1.36
c8981764,5.8,13.879731724872835,1.0959355144943643,32.0,44.0,11.182493960703471,1.36
c8a009c3,5.6,11.182493960703471,1.2479079866764715,40.0,37.0,10.0231763806416,1.24
c8aa5ca7,5.5,21.19795128144164,2.287081207383118,44.0,33.0,13.879731724872835,1.15
c8d602cf,6.0,12.463738035001692,1.0137527074704766,36.0,47.0,11.182493960703471,1.33
c8ee3f05,5.6,15.444646771097048,1.718281828459045,36.0,36.0,13.879731724872835,1.13
c93dadd2,5.6,15.444646771097048,1.3869108535242765,44.0,36.0,10.0231763806416,1.28
c9511067,5.4,11.182493960703471,1.0959355144943643,43.0,31.0,8.974182454814718,1.22
c95c73d7,5.6,13.879731724872835,1.181472265498201,40.0,32.0,12.463738035001692,1.31
c9655b06,5.6,12.463738035001692,1.1170000166126748,40.0,32.0,8.025013499434122,1.32
c98671c9,5.9,15.444646771097048,1.3869108535242765,39.0,36.0,11.182493960703471,1.27
c98ef57c,5.5,11.182493960703471,1.0137527074704766,40.0,32.0,10.0231763806416,1.35
c9b6f64e,6.0,11.182493960703471,1.0750806076741224,29.0,53.0,10.0231763806416,1.25
c9bcbe96,5.6,11.182493960703471,1.0137527074704766,41.0,36.0,8.974182454814718,1.32
c9bd5eda,5.6,17.17414536944306,1.718281828459045,37.0,36.0,12.463738035001692,1.19
c9d596c4,6.1,15.444646771097048,1.2933187402641826,38.0,47.0,15.444646771097048,1.28
c9f0ca96,6.0,11.182493960703471,1.1170000166126748,33.0,48.0,10.0231763806416,1.28
c9f7eb51,5.9,13.879731724872835,1.2933187402641826,34.0,40.0,13.879731724872835,1.31
ca089c0a,5.6,10.0231763806416,0.9937155332430824,41.0,33.0,8.974182454814718,1.3
ca2414c4,5.6,12.463738035001692,1.2479079866764715,43.0,33.0,8.974182454814718,1.2
ca493f1a,5.5,13.879731724872835,1.3396468519259908,42.0,34.0,8.974182454814718,1.18
ca5a60c2,5.4,19.085536923187668,1.9153794999769969,45.0,34.0,12.463738035001692,1.18
ca70006d,5.5,13.879731724872835,1.5599814183292713,46.0,39.0,12.463738035001692,1.19
ca7e6baf,5.6,13.879731724872835,1.203396426255937,38.0,39.0,10.0231763806416,1.18
ca7f5865,5.5,13.879731724872835,1.718281828459045,37.0,46.0,12.463738035001692,1.19
ca968ed6,5.6,12.463738035001692,1.1170000166126748,39.0,34.0,11.182493960703471,1.28
cabe455d,5.4,10.0231763806416,1.0544332106438876,37.0,44.0,8.025013499434122,1.33
cae39411,5.7,15.444646771097048,1.45960311115695,42.0,37.0,10.0231763806416,1.18
cb15a47a,5.6,12.463738035001692,1.203396426255937,43.0,38.0,10.0231763806416,1.26
cb2ebdfe,5.8,17.17414536944306,1.4351296512898744,43.0,36.0,10.0231763806416,1.14
cb2f1e3b,5.7,13.879731724872835,1.1597662537849152,39.0,39.0,8.025013499434122,1.22
cb326acc,5.8,13.879731724872835,1.3869108535242765,37.0,37.0,11.182493960703471,1.24
cb5556a5,5.6,11.182493960703471,1.225540928492468,41.0,34.0,10.0231763806416,1.32
cb60adb7,5.8,13.879731724872835,1.2933187402641826,45.0,29.0,8.974182454814718,1.2
cb73f2c1,6.2,10.0231763806416,0.9347923344020316,31.0,53.0,11.182493960703471,1.35
cb829a51,5.3,13.879731724872835,1.4351296512898744,44.0,33.0,8.974182454814718,1.23
cb88ad66,5.4,21.19795128144164,2.158192909689767,48.0,21.0,11.182493960703471,1.09
cb924356,5.4,17.17414536944306,1.82921701435156,44.0,27.0,13.879731724872835,1.17
cb9500fe,5.6,15.444646771097048,1.4351296512898744,39.0,33.0,11.182493960703471,1.22
cb9efaf1,5.7,11.182493960703471,0.9347923344020316,36.0,46.0,10.0231763806416,1.26
cbac41f1,5.5,11.182493960703471,1.225540928492468,44.0,38.0,10.0231763806416,1.32
cbb0a2b9,5.8,13.879731724872835,1.2479079866764715,38.0,38.0,12.463738035001692,1.27
cbd08d25,6.0,13.879731724872835,1.4108997064172095,37.0,50.0,13.879731724872835,1.18
cbe6b66a,5.5,17.17414536944306,1.9153794999769969,45.0,33.0,12.463738035001692,1.16
cbeca939,5.6,8.974182454814718,0.8776105792643432,26.0,56.0,8.025013499434122,1.29
cc0552a5,5.4,8.974182454814718,0.9738777322304476,37.0,45.0,12.463738035001692,1.32
cc0595b9,5.6,12.463738035001692,1.4351296512898744,37.0,39.0,10.0231763806416,1.28
cc1c917d,5.4,15.444646771097048,1.509290389936298,43.0,41.0,11.182493960703471,1.23
cc1f93cf,5.5,12.463738035001692,1.0339912586467506,41.0,34.0,8.025013499434122,1.25
cc213c88,6.3,11.182493960703471,1.0339912586467506,31.0,44.0,12.463738035001692,1.34
cc2dbb09,5.2,12.463738035001692,1.3163669767810915,40.0,34.0,10.0231763806416,1.23
cc31c563,5.5,19.085536923187668,2.095656500124711,45.0,34.0,12.463738035001692,1.17
cc36c026,5.7,12.463738035001692,1.0959355144943643,37.0,35.0,8.025013499434122,1.32
cc48a327,5.5,10.0231763806416,0.8776105792643432,40.0,39.0,7.166169912567652,1.35
cc6032fd,5.4,15.444646771097048,1.718281828459045,44.0,32.0,10.0231763806416,1.18
cc729de3,5.6,12.463738035001692,1.0544332106438876,42.0,38.0,10.0231763806416,1.29
cc7b4565,5.6,15.444646771097048,1.3163669767810915,43.0,39.0,8.974182454814718,1.11
cc90b6a2,5.9,8.025013499434122,0.8404313987816374,33.0,47.0,8.025013499434122,1.31
cc95f59f,5.8,8.974182454814718,0.9542373206359396,28.0,47.0,8.025013499434122,1.31
cca0cf9d,5.5,12.463738035001692,1.0750806076741224,43.0,29.0,8.974182454814718,1.29
ccb9a894,5.4,21.19795128144164,2.287081207383118,47.0,21.0,11.182493960703471,1.12
ccba1b6f,5.4,15.444646771097048,1.7456010150169163,45.0,33.0,11.182493960703471,1.17
cccbd616,5.4,15.444646771097048,1.7456010150169163,41.0,33.0,10.0231763806416,1.21
ccd40a9d,5.2,21.19795128144164,2.3871877336213347,43.0,29.0,11.182493960703471,1.1
ccd57de4,5.4,19.085536923187668,2.490342957461841,46.0,29.0,12.463738035001692,1.14
ccef8839,5.4,15.444646771097048,1.718281828459045,48.0,28.0,12.463738035001692,1.11
cd1612cb,5.4,15.444646771097048,1.6116964734231178,40.0,28.0,11.182493960703471,1.22
cd1aef6a,5.8,8.025013499434122,0.7682670514337351,23.0,56.0,8.025013499434122,1.3
cd2b8c85,5.4,12.463738035001692,1.0750806076741224,40.0,36.0,11.182493960703471,1.3
cd768394,5.6,12.463738035001692,1.203396426255937,39.0,32.0,8.974182454814718,1.31
cd82c8a3,5.6,13.879731724872835,1.2933187402641826,38.0,31.0,8.974182454814718,1.19
cd8d6b58,5.6,10.0231763806416,0.8964808793049515,37.0,40.0,7.166169912567652,1.36
cda7dc80,5.5,11.182493960703471,1.0339912586467506,43.0,40.0,8.974182454814718,1.31
cdc77ceb,5.3,12.463738035001692,1.1382762204968184,44.0,38.0,8.025013499434122,1.32
cdc7b57e,5.6,19.085536923187668,1.5599814183292713,44.0,30.0,8.974182454814718,1.14
cdd03579,5.5,11.182493960703471,1.0339912586467506,41.0,30.0,8.025013499434122,1.29
cdededb9,5.7,15.444646771097048,1.203396426255937,40.0,35.0,10.0231763806416,1.21
cdf9573a,6.5,11.182493960703471,1.0750806076741224,32.0,46.0,12.463738035001692,1.32
ce037c79,5.5,11.182493960703471,1.1170000166126748,39.0,32.0,8.025013499434122,1.28
ce328b5d,5.7,11.182493960703471,1.0339912586467506,35.0,43.0,8.974182454814718,1.28
ce4bb5c4,5.6,15.444646771097048,1.2479079866764715,40.0,36.0,12.463738035001692,1.26
ce5b0d38,5.4,17.17414536944306,1.82921701435156,44.0,26.0,12.463738035001692,1.22
ce6d39a3,5.7,15.444646771097048,1.3163669767810915,39.0,30.0,11.182493960703471,1.22
ce7b6d7f,5.6,11.182493960703471,1.0137527074704766,37.0,37.0,8.025013499434122,1.3
ce806318,5.4,17.17414536944306,1.9742740725630656,52.0,30.0,11.182493960703471,1.16
ce8dd919,5.4,19.085536923187668,2.3871877336213347,47.0,31.0,12.463738035001692,1.14
ce9e9974,5.5,13.879731724872835,1.203396426255937,37.0,35.0,8.974182454814718,1.18
cea5bb1f,5.5,12.463738035001692,1.225540928492468,37.0,38.0,10.0231763806416,1.29
ceae3714,5.7,17.17414536944306,1.4351296512898744,40.0,38.0,11.182493960703471,1.25
ceb2de85,5.8,13.879731724872835,1.45960311115695,36.0,32.0,12.463738035001692,1.22
cebea051,5.5,17.17414536944306,1.6116964734231178,45.0,29.0,13.879731724872835,1.18
cec6964e,5.8,17.17414536944306,1.5599814183292713,40.0,34.0,12.463738035001692,1.12
ceebd024,5.5,12.463738035001692,1.225540928492468,41.0,34.0,11.182493960703471,1.23
cf042c17,5.5,13.879731724872835,1.4351296512898744,42.0,38.0,11.182493960703471,1.21
cf0eee28,5.4,21.19795128144164,2.0648542032930024,46.0,22.0,11.182493960703471,1.18
cf2a08b2,6.0,12.463738035001692,1.2704998375324057,38.0,44.0,11.182493960703471,1.25
cf2cab83,6.0,12.463738035001692,1.1170000166126748,39.0,45.0,12.463738035001692,1.34
cf39974d,5.8,21.19795128144164,2.3201169227365472,43.0,30.0,13.879731724872835,1.18
cf3ae3f9,5.7,12.463738035001692,1.1382762204968184,42.0,32.0,10.0231763806416,1.35
cf3b68d5,5.6,23.532530197109352,2.287081207383118,43.0,33.0,17.17414536944306,1.12
cf3e298a,5.7,17.17414536944306,1.8863709892679583,42.0,38.0,13.879731724872835,1.15
cf84d2bc,6.0,11.182493960703471,1.0959355144943643,39.0,40.0,13.879731724872835,1.33
cf875293,5.5,15.444646771097048,1.6644562419294169,44.0,32.0,13.879731724872835,1.18
cf9d93e7,6.0,12.463738035001692,1.0750806076741224,41.0,31.0,12.463738035001692,1.31
cf9f2305,5.4,19.085536923187668,2.1899332761161845,43.0,35.0,12.463738035001692,1.14
cfdbe30e,5.6,12.463738035001692,1.1170000166126748,41.0,33.0,10.0231763806416,1.27
cfe7ae37,5.4,13.879731724872835,1.585709659315846,39.0,35.0,10.0231763806416,1.25
d04ace3f,5.5,11.182493960703471,1.0750806076741224,40.0,33.0,8.025013499434122,1.29
d0521739,5.3,19.085536923187668,2.1899332761161845,49.0,28.0,11.182493960703471,1.15
d0663003,5.5,13.879731724872835,1.2704998375324057,39.0,37.0,11.182493960703471,1.23
d06b7b4a,5.7,15.444646771097048,1.509290389936298,43.0,34.0,10.0231763806416,1.22
d06b8074,5.6,13.879731724872835,1.3869108535242765,43.0,31.0,8.974182454814718,1.24
d0815dbd,5.4,15.444646771097048,1.509290389936298,41.0,28.0,12.463738035001692,1.23
d0823d3c,5.7,17.17414536944306,1.3869108535242765,43.0,37.0,11.182493960703471,1.13
d086d880,5.7,19.085536923187668,1.6644562419294169,40.0,32.0,12.463738035001692,1.27
d08e0ca3,5.8,10.0231763806416,0.9738777322304476,35.0,46.0,10.0231763806416,1.33
d09735b6,5.8,13.879731724872835,1.225540928492468,35.0,41.0,10.0231763806416,1.32
d0a889da,5.5,13.879731724872835,1.2704998375324057,41.0,34.0,10.0231763806416,1.28
d0d290ca,5.6,12.463738035001692,1.4108997064172095,44.0,33.0,11.182493960703471,1.29
d0d80eca,5.9,15.444646771097048,1.5599814183292713,43.0,42.0,12.463738035001692,1.18
d0f4c90c,5.7,15.444646771097048,1.3631606937057947,42.0,35.0,12.463738035001692,1.15
d0f55760,5.6,13.879731724872835,1.3631606937057947,40.0,37.0,8.974182454814718,1.26
d1065eec,5.6,10.0231763806416,0.9738777322304476,38.0,43.0,8.025013499434122,1.26
d10855c4,5.8,15.444646771097048,1.3163669767810915,43.0,37.0,8.974182454814718,1.16
d11acfcd,5.4,11.182493960703471,1.0339912586467506,41.0,35.0,8.974182454814718,1.34
d11ea5c6,5.3,13.879731724872835,1.2933187402641826,40.0,28.0,8.974182454814718,1.24
d15f5e10,5.6,12.463738035001692,0.9937155332430824,39.0,33.0,8.974182454814718,1.31
d16352c9,5.7,15.444646771097048,1.3396468519259908,37.0,38.0,12.463738035001692,1.31
d1a088e2,6.1,11.182493960703471,1.0544332106438876,38.0,41.0,11.182493960703471,1.31
d1d42b9a,5.7,13.879731724872835,1.3869108535242765,41.0,31.0,8.025013499434122,1.2
d1f5898d,5.6,17.17414536944306,1.6116964734231178,44.0,27.0,10.0231763806416,1.13
d1fdb854,5.5,10.0231763806416,1.0544332106438876,39.0,37.0,8.025013499434122,1.26
d2060119,5.4,19.085536923187668,2.1267683651861558,48.0,26.0,13.879731724872835,1.17
d20eb3cb,5.3,17.17414536944306,1.944679551065524,41.0,37.0,11.182493960703471,1.16
d2218707,5.4,21.19795128144164,2.095656500124711,45.0,31.0,12.463738035001692,1.15
d232aabf,5.7,13.879731724872835,1.181472265498201,40.0,38.0,8.974182454814718,1.19
d2396b5e,5.4,23.532530197109352,2.1267683651861558,38.0,36.0,12.463738035001692,1.16
d2500e66,5.7,15.444646771097048,1.2933187402641826,39.0,36.0,10.0231763806416,1.27
d25c13ee,5.5,21.19795128144164,2.287081207383118,44.0,31.0,13.879731724872835,1.14
d27b80db,5.6,23.532530197109352,2.490342957461841,42.0,39.0,17.17414536944306,1.2
d2829b1a,5.9,13.879731724872835,1.2933187402641826,32.0,47.0,11.182493960703471,1.22
d293e8c6,5.6,13.879731724872835,1.1170000166126748,39.0,39.0,8.974182454814718,1.17
d2a6d8c2,5.4,15.444646771097048,1.6116964734231178,48.0,36.0,12.463738035001692,1.17
d2b1dd71,5.5,12.463738035001692,1.3396468519259908,38.0,36.0,10.0231763806416,1.14
d2b32a77,5.6,15.444646771097048,1.5599814183292713,46.0,29.0,11.182493960703471,1.2
d2c91200,5.7,17.17414536944306,1.2479079866764715,41.0,36.0,11.182493960703471,1.3
